5772	1.042917528
5776	1.01837896
5779	1.050380675
5784	1.932557921
5798	0.996938876
5800	1.044800318
5811	1.067816138
5822	1.945616822
5836	1.719070082
5837	1.747780229
5860	0.983376187
5865	1.660370481
5874	1.038197802
5890	1.728956804
5893	1.706335361
5907	1.748879552
5921	1.820085246
5950	1.775595563
5984	1.725792763
5993	1.028773114
6008	1.636274654
6010	1.806729073
6011	1.647403709
6022	1.752836346
6042	1.68159824
6077	1.961842042
6087	1.08971122
6091	1.679038034
6094	1.53490637
6095	1.681374342
6096	1.551779794
6101	1.614480055
6105	0.96005863
6109	1.568732258
6115	1.55711783
6118	1.884280993
6119	0.986005426
6122	1.666058343
6123	1.732628317
6124	1.731073219
6134	1.756433058
6141	1.570889849
6149	1.703135304
6153	1.017661226
6191	1.902604956
6192	1.651556456
6203	1.54648781
6214	1.688101479
6221	1.688433404
6235	1.710705765
6237	1.823620309
6252	1.058187498
628	1.759399261
6296	1.043253362
630	1.844114528
6390	1.831397208
6396	1.820881503
6413	0.831024876
6424	1.774681087
6434	1.734541663
6445	1.755215064
6680	1.014265361
6739	1.019707639
6740	0.989643023
6744	1.0261413
6749	1.014968987
6750	0.974829198
680	0.981846178
6805	0.999178483
6806	1.007749213
681	0.975933531
6814	1.000703713
6830	1.577793307
685	0.986404023
687	0.980115735
6897	0.956521739
6898	1.802176368
6903	1.771035599
6904	1.726386986
6907	0.998060942
6908	1.686773687
6909	0.941289203
6911	1.676613616
6915	1.875146211
6919	0.953289398
6920	0.923970018
6922	0.952682618
6923	0.965253427
6924	1.64819528
6926	0.986722931
6927	0.955855362
6929	1.775186487
6931	1.656626122
6932	1.64528703
6933	0.90947006
6938	1.787905114
6940	1.677713541
6943	0.972121784
6944	1.602312332
6945	1.758531782
6951	1.672288821
6956	1.758985696
6957	1.652053414
6958	0.99151472
6959	0.917996165
6960	0.989051302
6961	1.023554911
6963	1.784523565
6966	1.656323048
6967	1.792626132
6969	1.688809044
6970	1.050649351
6971	1.015415389
6974	1.662567626
6975	1.655805502
6976	0.962818004
6979	0.994087565
6981	1.723387856
6982	1.789025822
6984	1.789128438
6986	1.002224714
6987	1.617918152
6989	1.778977309
6990	1.020507052
6992	0.957811816
6997	1.744786673
7000	1.000583641
7002	1.003036289
7003	1.757437444
7008	1.093892216
7013	1.653493519
7014	1.032186551
7025	1.628536177
7026	1.663189994
7028	1.022736657
7031	0.857705287
7033	0.964757049
7036	1.811489384
7061	1.863692946
7062	1.023644031
7064	0.975056689
7068	1.020899723
7071	0.970130416
7072	1.773699449
7077	0.946803407
7081	0.98262681
7092	1.718779031
7094	1.107820453
7096	1.733385053
7102	1.060139142
7103	1.708325692
7106	0.977612299
7107	1.009843877
7109	0.997890375
7117	0.986619378
7119	1.733523726
7120	1.712440015
7125	1.886097758
7126	0.931093858
7127	0.934622861
7130	0.993367441
7133	1.024935996
7138	1.003313244
7143	0.96923619
7147	1.061120401
7158	1.036557502
7160	0.998442173
7161	1.641463258
7162	1.684768554
7163	0.948321672
7164	1.658284977
7165	0.989900169
7169	1.859011288
7177	1.756080731
7181	0.945861478
7183	0.976446957
7192	1.86383568
7199	1.013058432
7202	0.969848818
7203	1.721023477
7207	1.729507679
7208	1.46742018
7209	1.708401677
7217	1.684856495
7218	1.64821277
7223	1.592611285
7231	1.027491409
7244	1.739705544
7248	1.007646479
7250	1.645034021
7255	0.988064105
7258	1.040545936
7268	1.728966986
7276	0.805866402
728	0.988263446
7280	1.772848937
7282	1.671325879
7287	0.996154612
7296	1.013420014
7298	1.680969248
7305	1.023722149
7306	0.942929965
7307	1.203588447
7314	1.792481887
7316	1.066173857
7319	0.971582819
7320	0.99329018
7323	1.699942417
7327	0.983797144
7332	1.010210295
7333	1.868878083
7337	0.982366619
7342	1.832431002
7343	0.984694321
7344	1.126593114
7346	1.625955401
7347	1.692474767
7349	0.970484061
7350	0.992844606
7353	1.872035064
7354	1.001612674
7356	1.011034732
7358	1.018589762
7359	1.023022226
7372	0.990096213
7377	0.987013852
7378	0.980394041
7382	1.106621392
7383	1.013625975
7384	1.940825688
7387	0.992085593
7394	0.999192145
7404	0.944347123
7411	0.969498138
7416	1.019053958
7418	1.05881054
7419	1.760439694
742	0.978042426
7424	1.636104851
7430	1.68425715
7461	0.967841368
7475	1.017467806
7477	1.707142857
7514	1.757453145
7515	0.963492913
7520	0.9659697
7521	0.973616941
7523	1.036387661
7525	1.649873584
7529	1.637085717
7530	1.687113192
7566	0.990591545
7568	0.976522301
763	1.703788136
765	1.70211292
766	1.600463541
768	1.644428673
7717	1.007192692
772	1.726596359
7757	1.01181952
7767	0.971386874
7917	1.04128177
7947	1.770352915
801	1.017224372
8037	0.997395026
8057	0.979940946
8077	1.046771193
8132	1.025201176
8171	1.668338431
8214	1.030518304
8227	1.122757298
8233	0.968086324
8234	0.925133282
8235	1.688837231
8236	1.727995562
8237	1.765209542
8238	0.974199473
8239	0.953726254
8243	0.875150233
8244	0.955482715
8246	0.963913308
8264	1.012516071
8284	1.685358255
8285	1.733122601
8290	1.646770987
8297	1.649888747
8307	1.153445435
8311	0.822275179
8312	1.01341897
8326	0.905705419
8337	1.665472374
8343	0.97490475
8351	1.005642117
8354	0.981510894
8357	1.01214345
8365	1.648279294
8366	1.760996409
8376	1.377248622
8386	1.593823333
8419	1.625126859
8420	1.739353243
8424	0.957028768
8426	1.516222932
8427	1.02192941
8464	0.977022673
8483	0.999988052
853	0.972891335
854	0.986514874
867	0.96885284
868	1.003129969
8699	0.940995955
870	1.798064689
8723	0.936007712
88	1.821881733
9027	0.969186433
9058	0.929437633
9067	1.054206265
9069	1.090672344
9070	1.053613824
9075	1.053220461
9078	1.04417593
9079	1.065469631
9081	1.063827543
9084	1.038421406
9085	1.02134309
9089	1.047747102
9091	1.026695202
9095	1.619490604
9099	1.023832028
9100	1.660863829
9102	1.70559241
9103	1.06240374
9104	1.644809582
9105	1.596997899
9106	1.062955255
9111	1.044862334
9113	1.720685751
9114	1.685608145
9115	1.671482537
9121	1.070936046
9125	1.800166588
9128	1.919878675
9130	1.94852761
9131	1.957941658
9133	1.751928825
9134	1.765628771
915	1.725829129
9298	1.036164005
9312	1.084502492
9314	1.075817223
932	1.049160444
9332	1.494345581
9336	0.939579219
9339	0.900955115
9343	1.878753155
9353	0.927921896
9363	1.428263069
9369	0.919587629
9370	0.979693592
9380	1.781534269
9381	1.817881351
9383	1.609181273
9392	1.705287118
9413	0.936635223
9436	1.682437153
9503	1.025139811
9506	0.998557882
9507	1.022700669
9508	1.031379416
9509	1.083859029
9510	1.659564035
9511	1.616204262
9512	0.983320386
9513	1.622494735
9514	1.691137619
9515	1.695933208
9517	1.010585766
9518	1.035376562
9519	1.70438231
9520	1.032458927
9521	1.021936741
9522	1.043631311
9523	1.625920106
9524	1.023969247
9525	1.064609118
9526	1.042629766
9527	1.555584815
9528	1.006574934
9529	1.657124004
9530	1.765751941
9531	1.01452106
9532	1.003228227
9533	1.748300948
9534	1.74083316
9535	1.045850183
9536	1.600683216
9537	1.002096317
9539	1.710133465
9540	1.042668858
9541	1.009902411
9542	1.006384313
9543	1.647666667
9544	1.549030998
9545	1.659831003
9546	1.061298412
9547	1.025655629
9548	0.98740559
9549	1.82545747
9550	0.988467052
9551	1.010061336
9552	0.999759119
9553	1.026605307
9554	1.730103563
9555	1.007034066
9556	1.000681236
9557	1.018955713
9558	1.745235151
9559	1.053589839
9560	1.575492341
9561	1.625593602
9562	1.048919568
9564	1.04014446
9565	1.78065388
9567	0.992314068
9568	1.038797944
9569	1.031914394
9571	1.726300031
9573	1.005343301
9574	0.994704244
9576	1.810673938
9577	1.055544864
9578	1.786389499
9579	1.727461738
9581	1.052388885
9582	1.449071664
9583	1.001183082
9584	1.04803008
9585	0.983584317
9586	0.992119501
9587	1.012558169
9588	1.011360183
9589	1.059749017
9590	0.989018198
9591	0.999546099
9592	1.047066397
9593	1.000142397
9594	0.971283484
9595	1.69766147
9596	1.581847296
9597	1.033983555
9598	1.67788299
9599	1.664187788
9600	1.659674141
9601	0.883955104
9602	1.726447639
9606	1.019441788
9607	1.562215754
9608	1.809353741
9609	1.742124665
9610	1.760895522
9611	1.864682632
9612	1.863433881
9613	1.743655131
9615	1.776137761
9616	1.917400785
9617	1.828689556
9619	1.904670282
9620	1.762857677
9621	1.81298635
9622	1.83290612
9624	1.851585376
9625	1.714297017
9626	1.732425354
9627	1.836754643
9628	1.709279906
9629	1.945979128
9630	1.642422507
9631	1.752777277
9632	1.855901189
9633	1.932838428
9634	1.76765344
9635	1.816213381
9636	1.687533932
9637	1.740530303
9638	1.788792289
9639	1.782592836
9640	1.774209152
9641	1.776023819
9642	1.725210687
9643	1.94437299
9644	1.740449111
9645	1.945918177
9646	1.031090326
9647	1.102364077
9648	1.023046092
9649	1.046744668
9651	1.073404255
9653	1.007386888
9655	1.075214618
9656	1.730280857
9657	1.031048387
9658	1.034033921
9659	1.069618098
9660	1.071189195
9661	0.989068668
9663	1.020235736
9664	1.764306869
9665	1.729965818
9666	1.784171587
9667	1.800700693
9668	1.830352352
9669	1.001347055
9670	1.845354126
9671	1.7669641
9672	1.704980843
9673	1.753432995
9676	1.803158101
9677	1.835857461
9678	1.833661633
9679	1.825743994
9680	1.747528616
9681	1.772672866
9682	1.803625816
9683	1.882377608
9684	1.787157932
9685	1.778093883
9686	1.812519627
9687	1.745379648
9689	1.772672952
9690	1.791030647
9691	1.683245522
9692	1.756037198
9693	1.786950866
9694	1.729079428
9695	1.766542246
9696	1.787283237
9697	1.793995969
9698	1.825412832
9699	1.737011248
9700	1.738337157
9701	1.736012608
9703	1.768113398
9704	1.736917844
9705	1.794682595
9706	1.739466564
9707	1.037781078
9708	1.046357956
9709	1.742118277
9710	1.770383808
9711	1.60055174
9712	1.775377761
9713	1.817887368
9714	1.872244206
9716	1.005099021
9717	1.033913934
9718	1.031987076
9719	1.005170874
9720	1.772162162
9721	1.762556185
9722	1.790243535
9723	1.809567723
9725	1.079542501
9726	1.027400977
9727	1.772283199
9728	1.798023751
9729	1.77471573
9730	1.720975311
9731	1.818913481
9732	1.682464827
9733	1.774360536
9735	1.711543473
9736	1.766851824
9737	1.705838136
9738	1.736848777
9739	1.122203165
9741	1.073718667
9743	1.766070565
9744	1.782732749
9745	1.072462473
9747	1.040234212
9748	1.089146595
9749	1.02540139
9754	1.720765235
9755	1.783209996
9756	1.804135554
9757	0.942506075
9758	1.763109439
9759	0.996785541
9761	1.749393591
9762	0.976301807
9764	0.978803821
9766	1.74672709
9768	1.777450283
9769	1.05583188
9770	1.023426745
9771	1.028307652
9772	1.720704479
9774	1.071672443
9775	1.777792838
9776	1.818407813
9777	1.79392057
9778	1.820852342
9779	1.788847553
9780	1.912599733
9781	1.021602479
9782	1.826761979
9783	1.168342905
9784	1.813755247
9785	0.902321083
9786	1.728451309
9787	0.991525012
9788	1.673783127
9789	1.758613377
9790	1.774840834
9791	1.046227532
9792	1.045848739
9793	1.02592663
9794	0.986019835
9795	1.968040595
9796	1.75332358
9797	1.020377339
9798	1.052113018
9799	1.841780408
9800	1.755990973
9801	1.741397229
9802	1.855316484
9803	1.794066318
9804	1.787502036
9805	1.017115908
9806	1.77456032
9807	1.812178839
9808	1.754781397
9809	1.069735663
9810	1.060044893
9811	1.711251314
9812	1.046800608
9813	0.987867743
9814	1.017630493
9815	1.023288224
9816	1.06606974
9817	1.675438596
9819	1.034396869
9820	1.660649087
9821	1.076102722
9822	1.718885348
9823	1.050988931
9824	1.481507761
9825	1.034807905
9826	1.865593522
9827	1.731497736
9828	1.008541667
9830	1.820642242
9831	1.784768478
9832	1.748161765
9833	1.777335744
9834	1.783963887
9835	1.047021147
9836	1.03930017
9837	1.558433825
9838	1.97311505
9839	1.754155829
9840	1.74882793
9841	1.737929715
9843	1.026139278
9844	1.074309045
9845	1.694300518
9846	1.03163674
9847	1.683835415
9848	1.064234116
9849	1.038758817
9850	1.846140593
9851	2.000576321
9852	1.746998867
9853	1.03656321
9854	1.020490248
9855	1.017844988
9856	1.070772641
9857	1.770044222
9858	1.056012261
9859	1.910169196
9860	1.088189911
9861	1.004279601
9862	1.124769797
9864	1.071835116
9866	1.091717259
9867	1.011880054
9868	1.030819101
9869	1.477917168
9870	1.08105802
9871	1.047436051
9873	1.01648512
9874	0.930392307
9875	1.029752163
9876	1.043165133
9877	1.808449138
9878	1.037859737
9879	1.049786005
9880	1.041670943
9881	0.976720596
9882	1.768600875
9883	1.09452925
9885	1.050650639
9886	1.072272231
9887	1.586760769
9888	1.743113121
9890	1.683177933
9891	1.053977909
9892	1.610894942
9894	1.920648968
9895	1.058834271
9897	1.770582428
9898	1.096138535
9899	1.031292124
9900	1.004258018
9901	1.057552537
9902	1.0644145
9903	1.050297053
9904	1.023165356
9905	1.738108562
9906	1.04010902
9908	1.062333488
9909	1.082279963
991	0.924498602
9910	1.805830671
9911	1.078696433
9912	1.0353722
9914	1.793392007
9915	1.766452648
9917	1.043439319
9918	0.953386104
9920	1.610266371
9921	1.69479956
9924	1.009013458
9925	1.066466151
9926	1.028596698
9927	1.689894355
9928	1.063890416
9929	1.791312695
9930	1.747291848
9932	1.053964321
9933	1.405185622
9935	1.026335858
9937	1.083792475
9938	1.041005604
